device_id,gender,age,group
7.75508E+18,F,37,F33-42
5.43078E+18,M,38,M32-38
-5.17127E+18,M,34,M32-38
6.19682E+18,F,40,F33-42
-6.41586E+18,M,30,M29-31
-2.46925E+18,M,34,M32-38
1.56387E+18,M,24,M23-26
-8.10555E+18,F,43,F43+
-3.1376E+18,M,24,M23-26
7.34951E+17,M,26,M23-26
6.9897E+18,F,53,F43+
3.55762E+18,M,18,M22-
9.12873E+18,M,25,M23-26
-5.32331E+18,F,23,F23-
8.78755E+18,M,23,M23-26
-4.69208E+18,M,27,M27-28
-5.2429E+18,F,35,F33-42
-5.98653E+18,M,32,M32-38
4.64308E+18,F,31,F29-32
8.81264E+18,M,25,M23-26
4.32498E+18,F,34,F33-42
-2.49269E+18,M,30,M29-31
-7.09607E+18,M,29,M29-31
1.60583E+17,F,41,F33-42
4.05814E+18,F,41,F33-42
2.02698E+18,M,26,M23-26
-2.61874E+18,M,27,M27-28
4.96792E+18,M,25,M23-26
1.56656E+18,M,29,M29-31
3.18277E+18,M,29,M29-31
7.20509E+18,F,33,F33-42
-6.69695E+17,F,54,F43+
-2.44892E+18,M,26,M23-26
-4.86301E+18,F,20,F23-
2.87079E+18,M,33,M32-38
7.98818E+18,F,25,F24-26
-6.19453E+17,F,30,F29-32
1.58526E+18,M,20,M22-
-3.24754E+18,F,33,F33-42
1.95001E+18,M,27,M27-28
-1.37004E+18,M,28,M27-28
2.69347E+18,M,26,M23-26
6.76362E+18,F,26,F24-26
9.03314E+18,M,19,M22-
-8.82196E+18,M,40,M39+
-7.81317E+18,M,31,M29-31
3.84777E+17,M,23,M23-26
7.01258E+18,M,31,M29-31
-4.26571E+18,F,23,F23-
3.95893E+18,F,38,F33-42
1.01734E+18,M,40,M39+
-5.6349E+18,F,38,F33-42
8.44484E+18,M,28,M27-28
8.72116E+18,F,19,F23-
5.53874E+18,M,19,M22-
6.44879E+18,M,20,M22-
1.93265E+18,M,26,M23-26
3.6576E+18,M,29,M29-31
-7.20522E+18,M,25,M23-26
3.14024E+18,M,30,M29-31
-6.19701E+18,M,28,M27-28
-8.34577E+18,M,24,M23-26
6.45127E+18,M,24,M23-26
-1.89999E+18,M,26,M23-26
-4.4281E+18,M,19,M22-
-3.69823E+18,M,24,M23-26
3.53592E+18,M,30,M29-31
-4.14803E+17,M,21,M22-
8.48069E+18,M,53,M39+
-2.93536E+18,M,53,M39+
-7.24954E+18,M,35,M32-38
-5.08885E+18,M,25,M23-26
7.20306E+17,M,38,M32-38
-2.85787E+18,F,39,F33-42
-4.32852E+18,F,39,F33-42
-6.44092E+18,F,25,F24-26
7.79654E+18,M,29,M29-31
-4.57426E+18,M,24,M23-26
-1.04003E+18,M,25,M23-26
7.34054E+18,M,25,M23-26
-7.86994E+18,M,36,M32-38
3.18668E+18,M,37,M32-38
-7.98523E+18,M,21,M22-
-4.17792E+18,M,28,M27-28
-6.26427E+18,M,28,M27-28
-6.27501E+18,M,25,M23-26
-9.04595E+18,F,26,F24-26
8.85595E+18,M,26,M23-26
-3.72805E+18,M,34,M32-38
1.30809E+18,F,34,F33-42
4.11608E+16,F,31,F29-32
-5.12787E+18,M,45,M39+
4.34616E+18,M,27,M27-28
-6.72936E+18,M,44,M39+
3.65364E+18,M,29,M29-31
-7.03419E+18,F,26,F24-26
2.78275E+18,F,26,F24-26
-2.41263E+18,M,34,M32-38
6.10428E+18,F,24,F24-26
8.66195E+18,M,41,M39+
-4.6069E+18,F,44,F43+
1.04127E+18,F,29,F29-32
-9.10645E+18,F,31,F29-32
5.88113E+18,F,56,F43+
-2.48618E+18,M,41,M39+
-2.87883E+18,M,35,M32-38
-3.84812E+18,M,35,M32-38
-1.82597E+18,M,20,M22-
9.19878E+18,M,23,M23-26
8.12714E+18,M,34,M32-38
-1.86695E+18,M,22,M22-
-8.48807E+18,F,41,F33-42
-8.39611E+18,M,28,M27-28
4.3976E+18,F,53,F43+
-8.28312E+18,M,35,M32-38
1.76968E+17,M,38,M32-38
-7.63903E+18,M,60,M39+
-7.75603E+18,M,20,M22-
-5.31291E+18,F,29,F29-32
-4.38837E+18,F,34,F33-42
-1.84474E+18,F,37,F33-42
-5.3313E+18,M,21,M22-
-3.98476E+18,F,29,F29-32
6.17617E+18,F,29,F29-32
-5.2639E+17,M,25,M23-26
5.71726E+18,M,22,M22-
-8.59404E+18,M,31,M29-31
6.97475E+18,M,65,M39+
3.31899E+17,M,28,M27-28
-8.69189E+18,M,20,M22-
6.45996E+18,M,26,M23-26
-5.87585E+18,F,30,F29-32
2.36477E+18,M,17,M22-
-8.75038E+18,M,20,M22-
-9.21936E+18,M,22,M22-
-7.7261E+18,M,31,M29-31
8.27771E+18,F,26,F24-26
-9.13072E+18,F,26,F24-26
-5.90187E+18,F,25,F24-26
9.18163E+18,F,42,F33-42
-8.67412E+18,M,25,M23-26
-7.39303E+18,F,28,F27-28
-5.32186E+18,M,29,M29-31
-8.14607E+18,F,35,F33-42
9.10984E+18,M,28,M27-28
-5.73634E+18,M,22,M22-
-4.14687E+18,M,17,M22-
2.94856E+18,M,23,M23-26
3.91273E+18,F,31,F29-32
4.7912E+18,M,43,M39+
-5.99932E+18,M,43,M39+
-3.13819E+18,F,27,F27-28
-2.3089E+18,F,27,F27-28
6.63257E+18,M,29,M29-31
5.21598E+18,M,37,M32-38
-3.83638E+18,M,27,M27-28
-3.76195E+18,M,23,M23-26
-8.08515E+18,M,29,M29-31
-7.13676E+18,M,20,M22-
-8.25445E+18,M,28,M27-28
-7.88659E+18,F,30,F29-32
1.65527E+18,F,30,F29-32
-1.73455E+17,M,37,M32-38
-5.31806E+18,M,32,M32-38
8.82923E+18,M,30,M29-31
-6.46236E+18,F,25,F24-26
-6.76387E+18,M,36,M32-38
5.22203E+18,M,39,M39+
-7.98733E+18,M,35,M32-38
-5.5633E+18,M,26,M23-26
-9.1286E+18,M,26,M23-26
-8.0253E+18,F,30,F29-32
-7.26408E+18,F,33,F33-42
5.4647E+18,M,40,M39+
8.94511E+18,M,34,M32-38
-6.35566E+18,M,30,M29-31
7.40793E+18,M,27,M27-28
-1.51399E+18,M,17,M22-
5.04857E+18,M,28,M27-28
1.92098E+18,M,22,M22-
-6.91202E+18,M,19,M22-
-4.66369E+18,M,20,M22-
-5.77244E+18,M,25,M23-26
5.48508E+18,M,25,M23-26
4.72656E+18,F,29,F29-32
-4.34507E+18,M,23,M23-26
-1.8399E+18,M,35,M32-38
8.97621E+18,M,35,M32-38
-1.43844E+18,M,35,M32-38
-4.39993E+17,M,35,M32-38
3.89496E+18,M,35,M32-38
-2.19701E+18,M,24,M23-26
2.22111E+18,M,19,M22-
4.35106E+18,M,19,M22-
5.13945E+18,M,26,M23-26
-2.38885E+18,M,18,M22-
-4.03566E+18,M,18,M22-
-5.64677E+18,M,27,M27-28
-3.10118E+18,M,30,M29-31
-5.50538E+17,M,29,M29-31
-8.68895E+18,M,26,M23-26
-4.63861E+18,F,27,F27-28
9.21984E+18,F,29,F29-32
-4.69999E+18,F,29,F29-32
2.08421E+18,F,32,F29-32
-6.06732E+18,M,26,M23-26
3.00235E+18,M,32,M32-38
6.02195E+18,F,54,F43+
2.09299E+18,F,54,F43+
-6.73956E+18,F,54,F43+
-1.35158E+18,F,54,F43+
-3.13933E+18,F,54,F43+
-5.5343E+18,F,54,F43+
-7.9145E+18,M,46,M39+
-7.44987E+18,M,38,M32-38
7.90954E+18,M,41,M39+
4.35838E+18,M,22,M22-
1.08119E+18,M,34,M32-38
-5.19595E+17,M,21,M22-
-1.47162E+18,F,43,F43+
7.69087E+17,M,21,M22-
8.11181E+17,M,22,M22-
-7.5067E+18,M,24,M23-26
-3.12871E+18,M,45,M39+
8.23391E+18,M,36,M32-38
-4.38708E+17,M,28,M27-28
4.63342E+18,M,35,M32-38
-5.14947E+18,M,35,M32-38
-8.09966E+18,M,24,M23-26
-5.27456E+18,M,30,M29-31
4.0633E+18,M,29,M29-31
-5.02245E+17,M,20,M22-
-3.7898E+17,M,25,M23-26
-8.76623E+18,M,25,M23-26
-1.02538E+18,M,26,M23-26
3.67854E+18,M,30,M29-31
1.55132E+18,F,19,F23-
9.35014E+17,M,42,M39+
-7.53241E+18,M,27,M27-28
-1.05086E+18,M,27,M27-28
1.9908E+18,M,29,M29-31
-3.00006E+17,F,27,F27-28
3.03142E+18,M,25,M23-26
-5.47377E+18,M,33,M32-38
3.32387E+18,F,45,F43+
-7.66194E+18,M,19,M22-
-5.74422E+17,F,60,F43+
-6.38243E+18,M,27,M27-28
4.31754E+18,M,27,M27-28
4.74401E+18,M,34,M32-38
-8.08651E+18,M,34,M32-38
-2.73993E+18,M,34,M32-38
-9.01136E+18,M,22,M22-
-4.44777E+18,F,31,F29-32
-8.39098E+18,M,29,M29-31
7.51133E+18,M,46,M39+
5.08312E+18,M,23,M23-26
-2.11597E+18,M,30,M29-31
-9.1313E+18,F,21,F23-
-7.72023E+18,F,25,F24-26
7.6303E+18,M,51,M39+
4.58173E+18,F,25,F24-26
-7.45833E+17,M,23,M23-26
4.28913E+18,M,22,M22-
-3.51578E+18,M,21,M22-
-3.29042E+18,F,30,F29-32
-3.96296E+18,F,43,F43+
3.97257E+18,M,54,M39+
-3.89828E+18,M,23,M23-26
2.48568E+18,M,21,M22-
-5.57057E+18,M,30,M29-31
-4.47735E+18,F,27,F27-28
-8.73784E+18,F,57,F43+
-1.52494E+18,M,23,M23-26
4.21981E+18,M,30,M29-31
-9.00622E+18,F,22,F23-
-1.23356E+18,F,22,F23-
-3.61675E+18,M,33,M32-38
-5.66696E+18,M,33,M32-38
2.17479E+18,M,33,M32-38
-1.26076E+18,M,33,M32-38
-3.90437E+18,M,24,M23-26
4.65222E+18,M,21,M22-
-3.73038E+18,M,38,M32-38
-7.81648E+18,M,28,M27-28
-2.49545E+18,M,24,M23-26
2.62823E+18,M,24,M23-26
5.54265E+18,M,33,M32-38
-3.54549E+17,M,37,M32-38
-4.75876E+18,M,24,M23-26
8.25562E+18,F,26,F24-26
-3.63113E+18,F,22,F23-
-4.94408E+18,M,23,M23-26
-8.39347E+18,M,36,M32-38
-1.97246E+18,M,32,M32-38
-6.9919E+18,M,34,M32-38
-3.75406E+18,M,39,M39+
-6.40284E+18,M,31,M29-31
-7.13404E+18,M,56,M39+
-1.65528E+18,M,23,M23-26
8.0301E+18,M,23,M23-26
-4.88931E+18,M,26,M23-26
1.73763E+18,M,26,M23-26
-1.23974E+18,M,19,M22-
1.97016E+18,M,72,M39+
-4.48146E+18,M,30,M29-31
-8.42683E+18,M,27,M27-28
-3.37298E+18,M,17,M22-
6.02868E+18,M,27,M27-28
-7.41564E+18,M,29,M29-31
8.45358E+18,F,40,F33-42
2.23983E+18,F,21,F23-
3.2527E+18,F,21,F23-
1.17879E+18,F,28,F27-28
4.48902E+18,M,45,M39+
-5.1697E+18,M,36,M32-38
4.38262E+18,F,29,F29-32
8.24342E+18,M,42,M39+
7.40039E+18,M,34,M32-38
7.18705E+17,F,22,F23-
4.74887E+18,M,29,M29-31
-2.7875E+18,M,35,M32-38
-7.27619E+18,M,30,M29-31
-1.39341E+18,M,30,M29-31
5.1086E+18,F,27,F27-28
6.77389E+18,F,27,F27-28
-2.33546E+18,F,34,F33-42
1.20331E+18,M,48,M39+
-3.00597E+18,M,34,M32-38
-7.67516E+18,M,34,M32-38
-9.8361E+17,M,36,M32-38
-3.79948E+18,F,27,F27-28
-4.46734E+18,M,29,M29-31
-8.76041E+18,M,53,M39+
-5.82021E+18,F,25,F24-26
1.76221E+18,M,25,M23-26
4.12113E+18,F,23,F23-
-6.13864E+18,M,25,M23-26
-4.62728E+18,M,22,M22-
-1.51563E+18,F,28,F27-28
-2.52698E+18,M,55,M39+
-8.43495E+17,M,29,M29-31
3.68321E+18,M,24,M23-26
-5.40964E+18,F,47,F43+
-5.15956E+17,M,27,M27-28
8.76442E+18,M,24,M23-26
2.92648E+18,M,28,M27-28
-3.50476E+18,M,27,M27-28
-2.05007E+18,M,26,M23-26
1.24711E+18,M,35,M32-38
3.66058E+18,M,30,M29-31
3.6413E+18,M,30,M29-31
-7.48759E+18,M,27,M27-28
5.06866E+18,M,24,M23-26
2.36234E+18,M,42,M39+
7.81521E+18,F,28,F27-28
-3.14534E+18,M,23,M23-26
-8.14217E+18,F,66,F43+
5.54329E+18,F,30,F29-32
-6.69069E+18,F,27,F27-28
8.47839E+18,F,29,F29-32
-8.85823E+18,F,24,F24-26
6.46085E+18,M,27,M27-28
3.21269E+18,M,25,M23-26
2.17299E+18,F,37,F33-42
2.40379E+18,M,32,M32-38
5.91551E+18,M,28,M27-28
-6.81563E+18,F,32,F29-32
-8.89985E+18,M,21,M22-
2.29853E+18,F,32,F29-32
-7.30775E+18,M,29,M29-31
-8.43249E+18,F,19,F23-
9.51059E+17,F,53,F43+
3.7796E+18,M,56,M39+
-3.39658E+18,M,56,M39+
5.06747E+18,F,28,F27-28
-5.877E+18,F,25,F24-26
4.9399E+18,M,24,M23-26
-2.38777E+18,M,27,M27-28
-8.98295E+18,M,27,M27-28
-7.99795E+17,M,26,M23-26
-3.10388E+18,M,27,M27-28
3.54469E+18,M,26,M23-26
7.67701E+17,F,52,F43+
-5.88531E+17,F,36,F33-42
2.59679E+17,F,25,F24-26
6.8396E+18,M,30,M29-31
3.30902E+18,M,34,M32-38
8.26318E+18,F,30,F29-32
-8.4908E+18,M,26,M23-26
8.9757E+18,F,42,F33-42
8.01274E+18,F,29,F29-32
3.47939E+18,M,47,M39+
-1.33465E+18,M,65,M39+
1.18027E+18,F,20,F23-
-6.16717E+18,M,28,M27-28
-2.58575E+18,M,24,M23-26
7.55084E+18,M,24,M23-26
-2.67869E+18,F,50,F43+
-6.92907E+18,M,23,M23-26
3.44121E+18,M,28,M27-28
1.6414E+18,M,29,M29-31
-6.88087E+18,F,43,F43+
3.51551E+18,M,29,M29-31
-4.85146E+18,M,26,M23-26
-8.88677E+18,M,35,M32-38
-3.63039E+18,M,35,M32-38
-7.60469E+17,F,23,F23-
-5.33154E+18,M,24,M23-26
5.87653E+18,M,29,M29-31
8.75059E+18,M,33,M32-38
-5.92166E+17,M,21,M22-
-2.9328E+18,M,21,M22-
7.19086E+18,M,44,M39+
-5.52248E+18,M,29,M29-31
-7.02671E+18,M,29,M29-31
-2.81697E+18,M,29,M29-31
6.13176E+18,F,26,F24-26
-4.09591E+18,M,35,M32-38
1.2724E+18,M,33,M32-38
6.56783E+18,M,33,M32-38
4.37467E+18,M,42,M39+
7.69168E+18,M,42,M39+
-1.16415E+18,M,31,M29-31
8.69686E+18,M,40,M39+
-4.69453E+18,M,28,M27-28
1.93033E+18,F,45,F43+
5.5837E+18,M,24,M23-26
-4.04786E+18,M,45,M39+
7.64803E+18,M,27,M27-28
-9.09024E+18,M,29,M29-31
7.08044E+18,M,29,M29-31
3.02456E+18,M,29,M29-31
-8.62832E+18,M,29,M29-31
-9.02632E+18,M,45,M39+
2.22742E+18,F,29,F29-32
1.37247E+18,M,25,M23-26
3.79081E+18,M,27,M27-28
5.47756E+18,M,24,M23-26
-8.88009E+18,F,21,F23-
-1.43036E+18,M,26,M23-26
-6.68381E+18,M,20,M22-
2.90728E+18,F,20,F23-
-5.47057E+18,M,30,M29-31
3.38185E+18,M,28,M27-28
-2.73665E+18,M,28,M27-28
8.80115E+18,M,28,M27-28
-4.04019E+18,F,35,F33-42
2.54283E+18,M,30,M29-31
7.28774E+17,M,56,M39+
-5.85316E+18,M,56,M39+
1.2098E+18,M,55,M39+
-4.20465E+18,M,55,M39+
6.55225E+17,M,55,M39+
-7.78157E+18,M,26,M23-26
2.41639E+17,F,25,F24-26
-5.61426E+17,F,47,F43+
8.45379E+18,F,25,F24-26
-3.11351E+18,M,27,M27-28
-8.71724E+18,F,27,F27-28
7.86228E+18,M,27,M27-28
2.64263E+18,M,33,M32-38
-7.06464E+18,M,37,M32-38
-4.86969E+18,F,27,F27-28
1.65753E+18,M,24,M23-26
-9.19616E+18,F,28,F27-28
3.93688E+17,M,30,M29-31
9.00959E+18,M,31,M29-31
-5.4612E+17,F,20,F23-
-7.14921E+18,M,20,M22-
-4.36243E+18,M,20,M22-
8.81649E+18,F,29,F29-32
1.41082E+18,M,26,M23-26
7.16539E+18,M,29,M29-31
-8.02025E+18,F,32,F29-32
-1.63368E+18,F,26,F24-26
-5.335E+18,M,24,M23-26
-5.65323E+18,M,25,M23-26
-7.5978E+18,M,47,M39+
-1.26941E+18,M,35,M32-38
2.19896E+18,M,22,M22-
8.96366E+18,F,25,F24-26
-6.4861E+18,M,29,M29-31
1.17019E+18,M,29,M29-31
-6.93491E+18,F,36,F33-42
7.29995E+18,M,23,M23-26
-2.12376E+18,F,30,F29-32
-4.69919E+18,F,28,F27-28
-6.24306E+18,M,22,M22-
7.09354E+17,F,17,F23-
-6.41389E+18,F,36,F33-42
1.43207E+18,M,40,M39+
3.31931E+18,M,28,M27-28
-1.87488E+18,M,25,M23-26
-3.14952E+18,M,35,M32-38
-6.83267E+17,M,48,M39+
5.44907E+18,M,20,M22-
-3.65919E+18,M,27,M27-28
-2.37571E+18,F,27,F27-28
6.9957E+17,M,27,M27-28
-1.79357E+18,M,27,M27-28
3.11285E+18,M,53,M39+
-6.16242E+17,M,53,M39+
5.85278E+17,M,53,M39+
-8.60999E+18,F,18,F23-
1.90527E+18,F,31,F29-32
3.81451E+17,M,40,M39+
-6.71228E+18,M,43,M39+
-5.27447E+18,M,43,M39+
-5.34443E+18,M,43,M39+
-1.51652E+18,M,29,M29-31
8.47738E+18,F,28,F27-28
-4.11915E+18,F,28,F27-28
7.70308E+17,M,26,M23-26
-3.13627E+18,M,29,M29-31
2.84702E+18,F,35,F33-42
-6.8324E+18,F,35,F33-42
3.89721E+18,F,60,F43+
6.79775E+17,M,22,M22-
3.88457E+18,F,26,F24-26
-3.42267E+18,F,19,F23-
6.33407E+17,M,45,M39+
-7.73493E+18,F,26,F24-26
-8.3963E+16,F,28,F27-28
-1.59848E+18,M,23,M23-26
3.04921E+18,M,19,M22-
3.10556E+18,M,22,M22-
8.33693E+18,F,27,F27-28
-5.30106E+18,M,26,M23-26
7.72829E+18,M,22,M22-
-5.85032E+18,M,27,M27-28
-6.02777E+18,M,27,M27-28
-8.70629E+18,M,32,M32-38
-4.4706E+18,M,20,M22-
5.21851E+18,M,47,M39+
5.13049E+18,F,31,F29-32
-6.9835E+18,F,69,F43+
6.72461E+18,F,25,F24-26
6.86565E+17,F,21,F23-
8.06523E+17,M,30,M29-31
-1.74603E+18,F,25,F24-26
8.95136E+18,M,27,M27-28
-2.72943E+18,M,59,M39+
2.65459E+18,M,26,M23-26
2.18226E+18,M,24,M23-26
8.44074E+18,M,27,M27-28
7.39522E+18,M,26,M23-26
-2.90499E+18,M,26,M23-26
7.55023E+18,M,31,M29-31
9.15431E+18,M,23,M23-26
-3.17174E+18,M,21,M22-
1.97348E+18,M,31,M29-31
9.02742E+18,M,25,M23-26
7.13183E+18,F,38,F33-42
-3.10833E+18,F,53,F43+
-5.39807E+18,M,30,M29-31
3.20122E+18,M,42,M39+
-8.29619E+18,M,21,M22-
-1.43799E+18,M,25,M23-26
-4.94969E+18,M,33,M32-38
4.249E+18,M,22,M22-
2.5855E+17,M,28,M27-28
6.79988E+18,M,44,M39+
-7.87866E+18,M,20,M22-
-5.17392E+18,F,48,F43+
-3.66548E+18,F,21,F23-
-8.43543E+18,M,22,M22-
2.16127E+18,M,29,M29-31
1.58544E+18,F,23,F23-
2.21623E+18,M,48,M39+
-7.52111E+18,M,35,M32-38
2.48288E+18,M,30,M29-31
-1.69243E+18,M,24,M23-26
4.09532E+18,M,48,M39+
7.99053E+18,M,37,M32-38
-6.70353E+17,M,37,M32-38
3.48113E+18,M,37,M32-38
-3.50647E+18,M,37,M32-38
-7.87595E+18,M,37,M32-38
-8.5573E+18,M,37,M32-38
6.76937E+18,M,37,M32-38
1.90946E+18,M,36,M32-38
7.77531E+18,M,20,M22-
9.26284E+17,M,21,M22-
-1.63758E+18,M,21,M22-
-5.28943E+18,M,36,M32-38
4.32925E+17,M,33,M32-38
-4.68328E+18,M,32,M32-38
6.8056E+18,M,24,M23-26
1.39265E+18,F,26,F24-26
-4.60598E+18,M,23,M23-26
-3.64325E+18,M,31,M29-31
2.9341E+18,M,29,M29-31
-9.63402E+17,M,27,M27-28
7.22189E+17,M,27,M27-28
9.05208E+18,M,27,M27-28
2.10984E+18,M,27,M27-28
-2.97041E+18,M,37,M32-38
6.24143E+18,M,35,M32-38
-6.16773E+17,M,32,M32-38
-3.07845E+18,M,49,M39+
2.56382E+18,M,78,M39+
3.45119E+18,M,45,M39+
5.68813E+18,M,32,M32-38
3.50087E+18,M,26,M23-26
7.43074E+18,M,30,M29-31
2.03553E+18,M,27,M27-28
4.00528E+18,F,39,F33-42
8.80926E+18,F,52,F43+
7.69763E+18,F,52,F43+
-5.2573E+18,F,20,F23-
1.36682E+17,F,29,F29-32
-6.51357E+18,M,27,M27-28
8.81588E+18,M,38,M32-38
6.48852E+18,M,40,M39+
-8.83019E+18,M,30,M29-31
-5.50492E+18,M,30,M29-31
6.97095E+18,M,24,M23-26
3.94716E+18,F,27,F27-28
5.43185E+18,M,55,M39+
-5.89974E+18,M,55,M39+
6.1155E+18,M,36,M32-38
9.10911E+18,F,24,F24-26
-8.50659E+18,F,41,F33-42
4.09387E+18,M,28,M27-28
9.14716E+18,M,24,M23-26
-8.93119E+18,M,39,M39+
5.95618E+18,M,28,M27-28
-1.07979E+18,M,24,M23-26
-8.88133E+18,F,32,F29-32
-5.91734E+18,F,32,F29-32
2.95887E+18,F,32,F29-32
-2.76941E+18,F,49,F43+
-7.78229E+18,M,43,M39+
1.30247E+18,M,63,M39+
-7.98378E+18,F,30,F29-32
1.62451E+18,M,32,M32-38
5.22149E+18,M,32,M32-38
-5.15636E+18,M,44,M39+
-4.9995E+18,M,44,M39+
-8.85524E+17,M,24,M23-26
8.86591E+18,M,28,M27-28
7.6498E+18,M,39,M39+
-2.80386E+18,M,48,M39+
2.93134E+18,M,34,M32-38
-4.27473E+18,M,38,M32-38
4.70609E+18,F,27,F27-28
-7.36121E+18,M,26,M23-26
-1.29917E+18,F,44,F43+
5.55934E+18,F,35,F33-42
7.60025E+18,M,42,M39+
-2.82835E+18,M,34,M32-38
3.34842E+18,M,34,M32-38
-4.11021E+18,M,21,M22-
2.77938E+18,M,27,M27-28
8.08338E+18,F,32,F29-32
-9.2062E+18,M,20,M22-
-2.41631E+18,M,20,M22-
5.85685E+18,M,58,M39+
-1.4545E+18,F,37,F33-42
1.77482E+18,M,31,M29-31
-9.04996E+18,F,21,F23-
5.6039E+18,M,23,M23-26
-8.56712E+18,M,23,M23-26
-7.39104E+18,M,23,M23-26
-4.3158E+18,F,25,F24-26
3.58226E+17,F,24,F24-26
-3.14772E+18,F,26,F24-26
-3.48259E+18,M,21,M22-
-2.63564E+18,F,21,F23-
-3.95331E+18,M,30,M29-31
2.88136E+18,M,33,M32-38
-3.03326E+18,F,26,F24-26
-3.34964E+17,F,26,F24-26
4.31343E+18,F,34,F33-42
8.37898E+18,F,34,F33-42
-7.93873E+18,F,24,F24-26
5.52889E+18,M,30,M29-31
7.82583E+17,M,35,M32-38
1.95819E+18,M,35,M32-38
-7.15959E+18,F,23,F23-
-5.56804E+17,F,27,F27-28
-3.48535E+18,M,23,M23-26
-3.39073E+18,M,33,M32-38
2.35504E+18,M,25,M23-26
-1.21671E+18,M,25,M23-26
2.15102E+18,M,33,M32-38
8.3843E+18,F,34,F33-42
-1.01441E+18,F,26,F24-26
-1.27758E+18,F,62,F43+
9.10828E+18,F,42,F33-42
-8.4522E+18,M,44,M39+
5.30037E+18,M,25,M23-26
-6.99954E+18,M,29,M29-31
5.93924E+18,M,29,M29-31
-5.52035E+18,M,29,M29-31
-6.1413E+18,F,28,F27-28
7.26334E+18,M,21,M22-
-6.6307E+18,F,28,F27-28
1.43871E+18,M,28,M27-28
3.9986E+18,M,29,M29-31
-5.0129E+18,M,23,M23-26
1.74034E+18,M,42,M39+
-2.20098E+18,M,40,M39+
-6.12568E+18,F,26,F24-26
-8.37647E+18,F,25,F24-26
8.66694E+18,M,21,M22-
-5.58224E+18,F,32,F29-32
3.26704E+18,F,27,F27-28
-8.79909E+18,M,30,M29-31
2.14392E+17,F,36,F33-42
-9.57153E+17,F,52,F43+
1.09683E+18,F,40,F33-42
-6.11655E+18,M,29,M29-31
1.42249E+18,M,27,M27-28
4.21168E+18,M,32,M32-38
-5.61026E+18,M,28,M27-28
-6.82789E+18,M,28,M27-28
2.94549E+18,M,42,M39+
6.13782E+18,M,34,M32-38
7.46522E+18,M,22,M22-
-1.04448E+18,M,27,M27-28
3.88978E+18,M,20,M22-
6.29199E+17,F,29,F29-32
-1.8065E+18,F,36,F33-42
-9.14453E+18,M,39,M39+
-3.08535E+18,F,37,F33-42
3.40635E+18,M,29,M29-31
-5.74221E+18,M,29,M29-31
8.918E+18,M,23,M23-26
-8.42963E+18,M,23,M23-26
-1.89744E+18,M,23,M23-26
-5.43155E+18,M,23,M23-26
4.2032E+17,M,23,M23-26
-6.08318E+17,M,36,M32-38
8.5691E+18,F,21,F23-
3.98976E+18,M,39,M39+
-4.98813E+18,M,41,M39+
8.85144E+18,F,27,F27-28
-7.5448E+18,F,28,F27-28
6.42483E+18,M,19,M22-
9.09806E+17,M,33,M32-38
8.20264E+18,M,28,M27-28
-2.16967E+18,M,28,M27-28
-5.6998E+18,M,30,M29-31
6.53771E+18,M,48,M39+
8.0828E+17,M,41,M39+
5.29145E+18,M,27,M27-28
-3.11518E+16,F,35,F33-42
-6.42806E+17,F,54,F43+
1.92204E+18,F,27,F27-28
-7.41094E+18,M,34,M32-38
-6.55703E+18,M,19,M22-
-2.66318E+18,M,21,M22-
-4.35717E+16,M,24,M23-26
8.73399E+18,M,34,M32-38
-2.30468E+17,F,49,F43+
-7.49304E+18,M,25,M23-26
1.57019E+18,F,28,F27-28
-2.88398E+18,F,28,F27-28
-6.60714E+18,F,28,F27-28
5.41329E+18,F,21,F23-
2.09848E+18,M,27,M27-28
6.49652E+18,F,23,F23-
-4.54725E+18,F,24,F24-26
1.66788E+18,F,30,F29-32
5.46867E+18,M,30,M29-31
-7.05711E+18,F,32,F29-32
3.164E+18,M,42,M39+
1.53351E+16,F,26,F24-26
2.89482E+18,M,25,M23-26
2.56636E+18,M,38,M32-38
2.28577E+18,F,23,F23-
2.53378E+18,M,38,M32-38
5.52306E+18,F,28,F27-28
-1.93328E+18,M,16,M22-
-6.88629E+18,F,30,F29-32
8.64411E+18,M,19,M22-
-7.46043E+18,M,38,M32-38
1.45351E+18,F,26,F24-26
7.53964E+18,F,26,F24-26
5.5106E+18,F,37,F33-42
-6.19454E+18,M,54,M39+
-2.6467E+18,F,19,F23-
-9.21101E+18,F,28,F27-28
-3.07742E+18,F,29,F29-32
7.08716E+18,F,26,F24-26
-3.92511E+18,M,21,M22-
4.23485E+18,F,34,F33-42
-6.92635E+18,M,28,M27-28
-5.06353E+18,F,26,F24-26
-2.63051E+18,M,35,M32-38
4.9851E+18,F,51,F43+
7.06002E+18,M,37,M32-38
-1.51297E+17,F,23,F23-
3.63673E+18,M,35,M32-38
-6.04422E+18,F,21,F23-
-4.87811E+18,M,29,M29-31
8.47548E+18,M,19,M22-
8.11488E+18,F,28,F27-28
4.99237E+18,M,26,M23-26
1.23884E+18,F,35,F33-42
-3.29128E+18,M,20,M22-
3.88889E+18,M,27,M27-28
-2.98771E+18,F,17,F23-
8.98078E+18,M,36,M32-38
-2.17597E+18,M,36,M32-38
8.04811E+18,F,46,F43+
-4.42611E+18,M,24,M23-26
7.3556E+17,M,34,M32-38
6.92242E+18,M,32,M32-38
8.39441E+17,M,33,M32-38
